link_id,tick,load_units,load_ratio,status,observed_latency_ms,planet_a,planet_b,near_capacity,load_bucket,load_ratio_sq,load_units_x_ratio,hist_mean_load_ratio,hist_std_load_ratio,hist_mean_load_units
Dawn-Elysium,310,32.8,0.4749,ok,235330.047,Dawn,Elysium,0,medium,0.22553001,15.576719999999998,0.29596,0.16907179960732635,20.87232
Dawn-Elysium,111,18.0,0.2601,ok,130287.097,Dawn,Elysium,0,low,0.06765201,4.6818,0.29596,0.16907179960732635,20.87232
Elysium-Fenix,470,24.2,0.1591,ok,179338.072,Elysium,Fenix,0,very_low,0.025312809999999998,3.8502199999999998,0.2866814016172507,0.16585315339481224,43.56679245283019
Caelum-Dawn,419,29.2,0.317,ok,160526.587,Caelum,Dawn,0,low,0.10048900000000001,9.2564,0.30429655172413794,0.17370736738192366,28.526896551724136
Caelum-Dawn,383,13.9,0.1505,ok,119503.747,Caelum,Dawn,0,very_low,0.022650249999999997,2.09195,0.30429655172413794,0.17370736738192366,28.526896551724136
Caelum-Dawn,272,34.9,0.3793,ok,190458.97,Caelum,Dawn,0,low,0.14386849000000002,13.23757,0.30429655172413794,0.17370736738192366,28.526896551724136
Caelum-Elysium,354,36.3,0.4373,ok,251507.683,Caelum,Elysium,0,medium,0.19123129000000003,15.87399,0.29901641025641024,0.16467290094562215,25.344512820512822
Boreas-Fenix,196,48.9,0.2895,ok,178168.594,Boreas,Fenix,0,low,0.08381024999999999,14.15655,0.3080685421994885,0.17007740427160456,51.75457800511509
Dawn-Elysium,233,12.9,0.1863,ok,115318.487,Dawn,Elysium,0,very_low,0.03470769,2.40327,0.29596,0.16907179960732635,20.87232
Aegis-Boreas,51,69.2,0.3328,ok,89539.186,Aegis,Boreas,0,low,0.11075584,23.02976,0.2911771978021978,0.16781519450328578,59.97527472527472
Dawn-Fenix,127,26.4,0.1684,ok,82018.526,Dawn,Fenix,0,very_low,0.028358559999999998,4.44576,0.3041873417721519,0.1724694243240588,47.598683544303796
Caelum-Fenix,162,54.4,0.428,ok,216078.81,Caelum,Fenix,0,medium,0.18318399999999999,23.283199999999997,0.2979977329974811,0.16907325550533112,38.04100755667506
Aegis-Dawn,397,36.2,0.369,ok,193514.056,Aegis,Dawn,0,low,0.136161,13.357800000000001,0.3143477922077922,0.16558189329464748,31.258909090909093
Caelum-Dawn,370,59.6,0.6476,ok,510596.948,Caelum,Dawn,0,high,0.41938575999999994,38.596959999999996,0.30429655172413794,0.17370736738192366,28.526896551724136
Aegis-Elysium,123,35.8,0.1774,ok,175797.271,Aegis,Elysium,0,very_low,0.03147076,6.3509199999999995,0.3029021390374331,0.16678734255381286,60.362834224598934
Aegis-Dawn,248,9.8,0.0996,ok,122007.701,Aegis,Dawn,0,very_low,0.009920159999999999,0.9760800000000001,0.3143477922077922,0.16558189329464748,31.258909090909093
Boreas-Elysium,308,64.7,0.3157,ok,143434.402,Boreas,Elysium,0,low,0.09966648999999998,20.42579,0.2900737913486005,0.165054059944648,59.068346055979646
Boreas-Fenix,250,64.1,0.3794,ok,225369.696,Boreas,Fenix,0,low,0.14394436000000002,24.31954,0.3080685421994885,0.17007740427160456,51.75457800511509
Elysium-Fenix,343,50.3,0.3309,ok,251644.481,Elysium,Fenix,0,low,0.10949481000000001,16.64427,0.2866814016172507,0.16585315339481224,43.56679245283019
Boreas-Dawn,235,30.2,0.1494,ok,75409.792,Boreas,Dawn,0,very_low,0.02232036,4.51188,0.2929547120418848,0.16733925578385606,58.52005235602094
Boreas-Dawn,231,71.4,0.3535,ok,108130.541,Boreas,Dawn,0,low,0.12496224999999998,25.239900000000002,0.2929547120418848,0.16733925578385606,58.52005235602094
Boreas-Fenix,39,23.4,0.1383,ok,143214.231,Boreas,Fenix,0,very_low,0.01912689,3.23622,0.3080685421994885,0.17007740427160456,51.75457800511509
Dawn-Elysium,48,35.1,0.5088,ok,263620.883,Dawn,Elysium,0,medium,0.25887744,17.858880000000003,0.29596,0.16907179960732635,20.87232
Dawn-Fenix,55,10.8,0.0691,ok,73930.128,Dawn,Fenix,0,very_low,0.004774809999999999,0.7462799999999999,0.3041873417721519,0.1724694243240588,47.598683544303796
Elysium-Fenix,462,19.5,0.1285,ok,163783.07,Elysium,Fenix,0,very_low,0.01651225,2.50575,0.2866814016172507,0.16585315339481224,43.56679245283019
Dawn-Fenix,69,56.3,0.3583,ok,114452.228,Dawn,Fenix,0,low,0.12837889,20.17229,0.3041873417721519,0.1724694243240588,47.598683544303796
Caelum-Dawn,237,55.1,0.5992,ok,411444.75,Caelum,Dawn,0,medium,0.35904063999999997,33.01592,0.30429655172413794,0.17370736738192366,28.526896551724136
Dawn-Fenix,365,63.6,0.4051,ok,130279.072,Dawn,Fenix,0,medium,0.16410601000000002,25.76436,0.3041873417721519,0.1724694243240588,47.598683544303796
Elysium-Fenix,372,50.4,0.3314,ok,248963.685,Elysium,Fenix,0,low,0.10982595999999999,16.70256,0.2866814016172507,0.16585315339481224,43.56679245283019
Elysium-Fenix,199,27.4,0.1805,ok,186320.578,Elysium,Fenix,0,very_low,0.03258025,4.9456999999999995,0.2866814016172507,0.16585315339481224,43.56679245283019
Caelum-Dawn,334,15.3,0.1667,ok,123811.868,Caelum,Dawn,0,very_low,0.027788889999999997,2.55051,0.30429655172413794,0.17370736738192366,28.526896551724136
Caelum-Dawn,67,23.3,0.2529,ok,136921.945,Caelum,Dawn,0,low,0.06395841000000001,5.89257,0.30429655172413794,0.17370736738192366,28.526896551724136
Dawn-Elysium,443,22.1,0.3198,ok,148286.602,Dawn,Elysium,0,low,0.10227203999999998,7.0675799999999995,0.29596,0.16907179960732635,20.87232
Caelum-Fenix,230,24.0,0.1893,ok,124846.017,Caelum,Fenix,0,very_low,0.03583449,4.5432,0.2979977329974811,0.16907325550533112,38.04100755667506
Boreas-Fenix,225,53.5,0.3168,ok,197297.194,Boreas,Fenix,0,low,0.10036224000000002,16.948800000000002,0.3080685421994885,0.17007740427160456,51.75457800511509
Aegis-Elysium,454,17.9,0.0884,ok,155538.008,Aegis,Elysium,0,very_low,0.007814560000000002,1.58236,0.3029021390374331,0.16678734255381286,60.362834224598934
Elysium-Fenix,21,20.4,0.134,ok,167247.714,Elysium,Fenix,0,very_low,0.017956000000000003,2.7336,0.2866814016172507,0.16585315339481224,43.56679245283019
Aegis-Elysium,468,49.3,0.244,ok,193441.015,Aegis,Elysium,0,low,0.059536,12.0292,0.3029021390374331,0.16678734255381286,60.362834224598934
Aegis-Elysium,254,37.5,0.1856,ok,169651.045,Aegis,Elysium,0,very_low,0.034447359999999996,6.959999999999999,0.3029021390374331,0.16678734255381286,60.362834224598934
Aegis-Elysium,477,71.8,0.3557,ok,241999.323,Aegis,Elysium,0,low,0.12652249000000002,25.53926,0.3029021390374331,0.16678734255381286,60.362834224598934
Boreas-Dawn,432,26.0,0.1287,ok,73399.935,Boreas,Dawn,0,very_low,0.016563690000000002,3.3462,0.2929547120418848,0.16733925578385606,58.52005235602094
Boreas-Dawn,384,79.2,0.3921,ok,120040.273,Boreas,Dawn,0,low,0.15374241,31.05432,0.2929547120418848,0.16733925578385606,58.52005235602094
Boreas-Dawn,45,79.4,0.3931,ok,120705.586,Boreas,Dawn,0,low,0.15452761,31.21214,0.2929547120418848,0.16733925578385606,58.52005235602094
Caelum-Fenix,339,61.3,0.4828,ok,263716.305,Caelum,Fenix,0,medium,0.23309584,29.59564,0.2979977329974811,0.16907325550533112,38.04100755667506
Aegis-Boreas,37,54.1,0.2602,ok,77258.602,Aegis,Boreas,0,low,0.06770404,14.07682,0.2911771978021978,0.16781519450328578,59.97527472527472
Dawn-Elysium,369,2.0,0.0293,ok,101282.991,Dawn,Elysium,0,very_low,0.00085849,0.0586,0.29596,0.16907179960732635,20.87232
Boreas-Elysium,459,43.4,0.2119,ok,113643.546,Boreas,Elysium,0,low,0.04490161,9.19646,0.2900737913486005,0.165054059944648,59.068346055979646
Aegis-Boreas,463,48.1,0.2311,ok,75016.201,Aegis,Boreas,0,low,0.05340721,11.11591,0.2911771978021978,0.16781519450328578,59.97527472527472
Caelum-Dawn,463,31.7,0.3442,ok,170462.465,Caelum,Dawn,0,low,0.11847364,10.91114,0.30429655172413794,0.17370736738192366,28.526896551724136
Boreas-Elysium,473,45.4,0.2213,ok,113970.308,Boreas,Elysium,0,low,0.04897369,10.04702,0.2900737913486005,0.165054059944648,59.068346055979646
Caelum-Dawn,143,16.8,0.1825,ok,125215.71,Caelum,Dawn,0,very_low,0.033306249999999996,3.066,0.30429655172413794,0.17370736738192366,28.526896551724136
Caelum-Elysium,322,28.3,0.3404,ok,193629.296,Caelum,Elysium,0,low,0.11587215999999999,9.63332,0.29901641025641024,0.16467290094562215,25.344512820512822
Boreas-Elysium,315,30.2,0.1474,ok,107158.76,Boreas,Elysium,0,very_low,0.02172676,4.45148,0.2900737913486005,0.165054059944648,59.068346055979646
Dawn-Elysium,53,15.0,0.2175,ok,118123.214,Dawn,Elysium,0,low,0.04730625,3.2625,0.29596,0.16907179960732635,20.87232
Dawn-Fenix,134,73.8,0.4698,ok,305582.809,Dawn,Fenix,0,medium,0.22071204,34.67124,0.3041873417721519,0.1724694243240588,47.598683544303796
Caelum-Elysium,326,45.9,0.5532,ok,386781.952,Caelum,Elysium,0,medium,0.30603024,25.39188,0.29901641025641024,0.16467290094562215,25.344512820512822
Caelum-Dawn,321,45.1,0.4899,ok,269805.893,Caelum,Dawn,0,medium,0.24000201000000002,22.09449,0.30429655172413794,0.17370736738192366,28.526896551724136
Caelum-Elysium,76,45.3,0.5458,ok,378455.977,Caelum,Elysium,0,medium,0.29789763999999996,24.724739999999997,0.29901641025641024,0.16467290094562215,25.344512820512822
Aegis-Elysium,349,35.6,0.1763,ok,167414.608,Aegis,Elysium,0,very_low,0.031081690000000006,6.276280000000001,0.3029021390374331,0.16678734255381286,60.362834224598934
Elysium-Fenix,36,50.3,0.3311,ok,243294.57,Elysium,Fenix,0,low,0.10962721,16.654329999999998,0.2866814016172507,0.16585315339481224,43.56679245283019
Aegis-Boreas,360,71.9,0.3457,ok,92374.447,Aegis,Boreas,0,low,0.11950849000000001,24.85583,0.2911771978021978,0.16781519450328578,59.97527472527472
Caelum-Elysium,70,17.8,0.2146,ok,145175.995,Caelum,Elysium,0,low,0.04605316,3.8198800000000004,0.29901641025641024,0.16467290094562215,25.344512820512822
Boreas-Elysium,239,50.7,0.2471,ok,117865.227,Boreas,Elysium,0,low,0.061058409999999994,12.52797,0.2900737913486005,0.165054059944648,59.068346055979646
Boreas-Fenix,312,89.8,0.5315,ok,375987.878,Boreas,Fenix,0,medium,0.28249224999999994,47.728699999999996,0.3080685421994885,0.17007740427160456,51.75457800511509
Caelum-Fenix,51,94.9,0.7472,ok,852140.212,Caelum,Fenix,0,high,0.55830784,70.90928,0.2979977329974811,0.16907325550533112,38.04100755667506
Dawn-Elysium,101,20.1,0.2913,ok,138593.911,Dawn,Elysium,0,low,0.08485569,5.855130000000001,0.29596,0.16907179960732635,20.87232
Boreas-Dawn,258,114.6,0.5672,ok,220429.822,Boreas,Dawn,0,medium,0.32171584000000003,65.00112,0.2929547120418848,0.16733925578385606,58.52005235602094
Dawn-Elysium,365,27.0,0.3908,ok,178256.144,Dawn,Elysium,0,low,0.15272464,10.551599999999999,0.29596,0.16907179960732635,20.87232
Boreas-Dawn,12,50.9,0.2521,ok,85450.378,Boreas,Dawn,0,low,0.06355440999999999,12.83189,0.2929547120418848,0.16733925578385606,58.52005235602094
Caelum-Fenix,390,3.0,0.0233,ok,112254.152,Caelum,Fenix,0,very_low,0.0005428900000000001,0.0699,0.2979977329974811,0.16907325550533112,38.04100755667506
Caelum-Dawn,360,24.4,0.2657,ok,144772.641,Caelum,Dawn,0,low,0.07059649,6.483079999999999,0.30429655172413794,0.17370736738192366,28.526896551724136
Boreas-Dawn,247,14.4,0.0714,ok,72201.075,Boreas,Dawn,0,very_low,0.00509796,1.0281600000000002,0.2929547120418848,0.16733925578385606,58.52005235602094
Caelum-Fenix,11,45.1,0.3547,ok,178315.6,Caelum,Fenix,0,low,0.12581209000000002,15.996970000000001,0.2979977329974811,0.16907325550533112,38.04100755667506
Aegis-Elysium,237,17.9,0.0884,ok,156960.483,Aegis,Elysium,0,very_low,0.007814560000000002,1.58236,0.3029021390374331,0.16678734255381286,60.362834224598934
Boreas-Fenix,426,68.0,0.4025,ok,247532.0,Boreas,Fenix,0,medium,0.16200625000000002,27.37,0.3080685421994885,0.17007740427160456,51.75457800511509
Boreas-Dawn,270,45.9,0.2273,ok,81768.635,Boreas,Dawn,0,low,0.05166529,10.433069999999999,0.2929547120418848,0.16733925578385606,58.52005235602094
Caelum-Fenix,419,43.6,0.3434,ok,173955.021,Caelum,Fenix,0,low,0.11792355999999998,14.97224,0.2979977329974811,0.16907325550533112,38.04100755667506
Dawn-Fenix,271,11.1,0.0704,ok,72140.824,Dawn,Fenix,0,very_low,0.00495616,0.78144,0.3041873417721519,0.1724694243240588,47.598683544303796
Caelum-Elysium,303,19.3,0.2324,ok,156402.948,Caelum,Elysium,0,low,0.05400976,4.48532,0.29901641025641024,0.16467290094562215,25.344512820512822
Aegis-Boreas,384,1.3,0.0065,ok,62122.885,Aegis,Boreas,0,very_low,4.225e-05,0.00845,0.2911771978021978,0.16781519450328578,59.97527472527472
Caelum-Dawn,192,21.2,0.2304,ok,136242.525,Caelum,Dawn,0,low,0.05308416,4.88448,0.30429655172413794,0.17370736738192366,28.526896551724136
Dawn-Elysium,106,26.0,0.3762,ok,173747.878,Dawn,Elysium,0,low,0.14152643999999998,9.7812,0.29596,0.16907179960732635,20.87232
Boreas-Elysium,7,33.0,0.1611,ok,107906.677,Boreas,Elysium,0,very_low,0.025953209999999997,5.3163,0.2900737913486005,0.165054059944648,59.068346055979646
Aegis-Elysium,422,79.0,0.391,ok,265799.989,Aegis,Elysium,0,low,0.15288100000000002,30.889000000000003,0.3029021390374331,0.16678734255381286,60.362834224598934
Boreas-Dawn,412,41.8,0.2071,ok,79166.96,Boreas,Dawn,0,low,0.042890410000000004,8.65678,0.2929547120418848,0.16733925578385606,58.52005235602094
Aegis-Dawn,319,14.5,0.1481,ok,123778.584,Aegis,Dawn,0,very_low,0.021933610000000003,2.14745,0.3143477922077922,0.16558189329464748,31.258909090909093
Aegis-Boreas,489,65.7,0.316,ok,85880.603,Aegis,Boreas,0,low,0.099856,20.761200000000002,0.2911771978021978,0.16781519450328578,59.97527472527472
Aegis-Boreas,145,57.6,0.2767,ok,79808.126,Aegis,Boreas,0,low,0.07656289,15.93792,0.2911771978021978,0.16781519450328578,59.97527472527472
Aegis-Dawn,321,25.9,0.2639,ok,151862.461,Aegis,Dawn,0,low,0.06964321000000001,6.8350100000000005,0.3143477922077922,0.16558189329464748,31.258909090909093
Aegis-Boreas,332,149.6,0.719,ok,391315.18,Aegis,Boreas,0,high,0.516961,107.5624,0.2911771978021978,0.16781519450328578,59.97527472527472
Aegis-Boreas,52,19.8,0.0954,ok,63239.966,Aegis,Boreas,0,very_low,0.00910116,1.88892,0.2911771978021978,0.16781519450328578,59.97527472527472
Aegis-Dawn,243,70.7,0.7219,ok,779965.396,Aegis,Dawn,0,high,0.52113961,51.03833,0.3143477922077922,0.16558189329464748,31.258909090909093
Dawn-Fenix,380,26.8,0.1707,ok,79759.327,Dawn,Fenix,0,very_low,0.029138489999999996,4.5747599999999995,0.3041873417721519,0.1724694243240588,47.598683544303796
Boreas-Fenix,469,44.8,0.2654,ok,170737.478,Boreas,Fenix,0,low,0.07043716000000001,11.88992,0.3080685421994885,0.17007740427160456,51.75457800511509
Boreas-Fenix,60,52.0,0.3075,ok,192168.834,Boreas,Fenix,0,low,0.09455625,15.99,0.3080685421994885,0.17007740427160456,51.75457800511509
Elysium-Fenix,267,5.7,0.0375,ok,164771.335,Elysium,Fenix,0,very_low,0.00140625,0.21375,0.2866814016172507,0.16585315339481224,43.56679245283019
Caelum-Dawn,333,19.160000000000004,0.1435,ok,117828.654,Caelum,Dawn,0,very_low,0.020592249999999996,2.7494600000000005,0.30429655172413794,0.17370736738192366,28.526896551724136
Dawn-Fenix,295,41.7,0.2659,ok,89190.604,Dawn,Fenix,0,low,0.07070281000000002,11.088030000000002,0.3041873417721519,0.1724694243240588,47.598683544303796
Dawn-Fenix,499,36.9,0.235,ok,86763.962,Dawn,Fenix,0,low,0.055224999999999996,8.6715,0.3041873417721519,0.1724694243240588,47.598683544303796
Caelum-Fenix,108,57.4,0.4523,ok,240192.986,Caelum,Fenix,0,medium,0.20457529,25.96202,0.2979977329974811,0.16907325550533112,38.04100755667506
Boreas-Fenix,286,109.9,0.6504,ok,618898.251,Boreas,Fenix,0,high,0.42302016,71.47896,0.3080685421994885,0.17007740427160456,51.75457800511509
Aegis-Boreas,422,12.2,0.0586,ok,63217.479,Aegis,Boreas,0,very_low,0.00343396,0.71492,0.2911771978021978,0.16781519450328578,59.97527472527472
Aegis-Boreas,21,66.4,0.3192,ok,87170.787,Aegis,Boreas,0,low,0.10188863999999999,21.19488,0.2911771978021978,0.16781519450328578,59.97527472527472
Aegis-Elysium,50,84.1,0.4163,ok,290753.288,Aegis,Elysium,0,medium,0.17330569,35.01083,0.3029021390374331,0.16678734255381286,60.362834224598934
Elysium-Fenix,195,33.9,0.2233,ok,197841.229,Elysium,Fenix,0,low,0.04986289,7.56987,0.2866814016172507,0.16585315339481224,43.56679245283019
Aegis-Dawn,430,40.5,0.4131,ok,216401.5,Aegis,Dawn,0,medium,0.17065161,16.73055,0.3143477922077922,0.16558189329464748,31.258909090909093
Boreas-Fenix,25,62.5,0.37,ok,222524.219,Boreas,Fenix,0,low,0.1369,23.125,0.3080685421994885,0.17007740427160456,51.75457800511509
Boreas-Fenix,162,19.72,0.1496,ok,146799.055,Boreas,Fenix,0,very_low,0.022380160000000003,2.950112,0.3080685421994885,0.17007740427160456,51.75457800511509
Aegis-Elysium,413,61.5,0.3043,ok,219454.372,Aegis,Elysium,0,low,0.09259849,18.71445,0.3029021390374331,0.16678734255381286,60.362834224598934
Boreas-Fenix,4,35.0,0.2068,ok,153826.427,Boreas,Fenix,0,low,0.042766240000000004,7.238,0.3080685421994885,0.17007740427160456,51.75457800511509
Dawn-Elysium,320,28.7,0.4155,ok,189875.133,Dawn,Elysium,0,medium,0.17264025,11.92485,0.29596,0.16907179960732635,20.87232
Aegis-Boreas,44,66.7,0.3206,ok,85698.806,Aegis,Boreas,0,low,0.10278435999999999,21.38402,0.2911771978021978,0.16781519450328578,59.97527472527472
Boreas-Fenix,459,36.1,0.2136,ok,153060.481,Boreas,Fenix,0,low,0.045624960000000006,7.710960000000001,0.3080685421994885,0.17007740427160456,51.75457800511509
Caelum-Fenix,399,19.3,0.1524,ok,119909.893,Caelum,Fenix,0,very_low,0.02322576,2.94132,0.2979977329974811,0.16907325550533112,38.04100755667506
Caelum-Elysium,25,45.3,0.5453,ok,378942.18,Caelum,Elysium,0,medium,0.29735209,24.70209,0.29901641025641024,0.16467290094562215,25.344512820512822
Caelum-Dawn,159,53.3,0.5793,ok,377985.686,Caelum,Dawn,0,medium,0.33558849,30.87669,0.30429655172413794,0.17370736738192366,28.526896551724136
Caelum-Elysium,18,33.9,0.4087,ok,232911.77,Caelum,Elysium,0,medium,0.16703569000000001,13.85493,0.29901641025641024,0.16467290094562215,25.344512820512822
Aegis-Boreas,311,47.2,0.2271,ok,71320.925,Aegis,Boreas,0,low,0.05157441,10.71912,0.2911771978021978,0.16781519450328578,59.97527472527472
Elysium-Fenix,65,29.8,0.1962,ok,186687.41,Elysium,Fenix,0,very_low,0.038494440000000005,5.846760000000001,0.2866814016172507,0.16585315339481224,43.56679245283019
Aegis-Boreas,12,98.7,0.4745,ok,135546.089,Aegis,Boreas,0,medium,0.22515024999999997,46.833149999999996,0.2911771978021978,0.16781519450328578,59.97527472527472
Aegis-Dawn,191,7.8,0.08,ok,121878.445,Aegis,Dawn,0,very_low,0.0064,0.624,0.3143477922077922,0.16558189329464748,31.258909090909093
Aegis-Elysium,235,44.12,0.3483,ok,241356.167,Aegis,Elysium,0,low,0.12131288999999999,15.366995999999999,0.3029021390374331,0.16678734255381286,60.362834224598934
Caelum-Dawn,442,32.6,0.3544,ok,178124.631,Caelum,Dawn,0,low,0.12559936,11.55344,0.30429655172413794,0.17370736738192366,28.526896551724136
Boreas-Fenix,296,9.2,0.0546,ok,65078.672,Boreas,Fenix,0,very_low,0.0029811600000000005,0.50232,0.3080685421994885,0.17007740427160456,51.75457800511509
Boreas-Elysium,40,51.9,0.2531,ok,122058.652,Boreas,Elysium,0,low,0.06405960999999999,13.13589,0.2900737913486005,0.165054059944648,59.068346055979646
Boreas-Fenix,117,103.9,0.6145,ok,526785.558,Boreas,Fenix,0,high,0.37761025000000004,63.84655000000001,0.3080685421994885,0.17007740427160456,51.75457800511509
Boreas-Dawn,42,156.5,0.7746,ok,615928.346,Boreas,Dawn,0,high,0.6000051599999999,121.22489999999999,0.2929547120418848,0.16733925578385606,58.52005235602094
Boreas-Fenix,492,9.7,0.0577,ok,131737.817,Boreas,Fenix,0,very_low,0.00332929,0.55969,0.3080685421994885,0.17007740427160456,51.75457800511509
Boreas-Elysium,489,36.1,0.176,ok,109037.683,Boreas,Elysium,0,very_low,0.030975999999999997,6.3536,0.2900737913486005,0.165054059944648,59.068346055979646
Boreas-Elysium,234,122.5,0.5974,ok,358600.396,Boreas,Elysium,0,medium,0.35688676,73.1815,0.2900737913486005,0.165054059944648,59.068346055979646
Aegis-Elysium,73,20.8,0.103,ok,159621.147,Aegis,Elysium,0,very_low,0.010608999999999999,2.1424,0.3029021390374331,0.16678734255381286,60.362834224598934
Caelum-Dawn,123,24.1,0.2624,ok,137460.814,Caelum,Dawn,0,low,0.06885376000000001,6.323840000000001,0.30429655172413794,0.17370736738192366,28.526896551724136
Aegis-Elysium,6,76.34,0.5735,ok,513429.645,Aegis,Elysium,0,medium,0.32890225,43.78099,0.3029021390374331,0.16678734255381286,60.362834224598934
Caelum-Dawn,19,26.2,0.2847,ok,152533.557,Caelum,Dawn,0,low,0.08105409000000001,7.45914,0.30429655172413794,0.17370736738192366,28.526896551724136
Caelum-Dawn,158,25.1,0.2728,ok,146365.748,Caelum,Dawn,0,low,0.07441983999999999,6.8472800000000005,0.30429655172413794,0.17370736738192366,28.526896551724136
Caelum-Elysium,364,15.6,0.1878,ok,143625.218,Caelum,Elysium,0,very_low,0.035268839999999996,2.92968,0.29901641025641024,0.16467290094562215,25.344512820512822
Caelum-Dawn,152,20.3,0.2208,ok,131545.061,Caelum,Dawn,0,low,0.04875264,4.48224,0.30429655172413794,0.17370736738192366,28.526896551724136
Dawn-Fenix,450,63.9,0.4069,ok,127568.539,Dawn,Fenix,0,medium,0.16556760999999998,26.000909999999998,0.3041873417721519,0.1724694243240588,47.598683544303796
Caelum-Dawn,490,62.0,0.6743,ok,581056.38,Caelum,Dawn,0,high,0.45468049,41.8066,0.30429655172413794,0.17370736738192366,28.526896551724136
Boreas-Elysium,104,1.8,0.0089,ok,98449.818,Boreas,Elysium,0,very_low,7.921e-05,0.01602,0.2900737913486005,0.165054059944648,59.068346055979646
Boreas-Elysium,252,31.0,0.1511,ok,106529.309,Boreas,Elysium,0,very_low,0.022831210000000005,4.684100000000001,0.2900737913486005,0.165054059944648,59.068346055979646
Boreas-Elysium,57,45.6,0.2223,ok,114259.801,Boreas,Elysium,0,low,0.049417289999999996,10.13688,0.2900737913486005,0.165054059944648,59.068346055979646
Boreas-Elysium,452,83.7,0.4083,ok,177524.89,Boreas,Elysium,0,medium,0.16670889,34.17471,0.2900737913486005,0.165054059944648,59.068346055979646
Caelum-Fenix,180,69.1,0.5445,ok,331745.323,Caelum,Fenix,0,medium,0.29648025,37.62495,0.2979977329974811,0.16907325550533112,38.04100755667506
Aegis-Dawn,264,18.2,0.1861,ok,129647.23,Aegis,Dawn,0,very_low,0.03463321,3.3870199999999997,0.3143477922077922,0.16558189329464748,31.258909090909093
Aegis-Boreas,312,66.1,0.3177,ok,86538.368,Aegis,Boreas,0,low,0.10093329,20.999969999999998,0.2911771978021978,0.16781519450328578,59.97527472527472
Boreas-Dawn,9,21.9,0.1084,ok,67825.033,Boreas,Dawn,0,very_low,0.011750559999999998,2.37396,0.2929547120418848,0.16733925578385606,58.52005235602094
Boreas-Dawn,66,36.2,0.1791,ok,77694.575,Boreas,Dawn,0,very_low,0.032076810000000004,6.483420000000001,0.2929547120418848,0.16733925578385606,58.52005235602094
Boreas-Fenix,272,24.9,0.1471,ok,143371.6,Boreas,Fenix,0,very_low,0.021638410000000004,3.66279,0.3080685421994885,0.17007740427160456,51.75457800511509
Caelum-Dawn,4,38.3,0.4158,ok,214368.107,Caelum,Dawn,0,medium,0.17288964,15.925139999999999,0.30429655172413794,0.17370736738192366,28.526896551724136
Aegis-Dawn,457,34.6,0.353,ok,184715.254,Aegis,Dawn,0,low,0.12460899999999998,12.213799999999999,0.3143477922077922,0.16558189329464748,31.258909090909093
Dawn-Fenix,3,30.9,0.1967,ok,84276.462,Dawn,Fenix,0,very_low,0.038690890000000006,6.07803,0.3041873417721519,0.1724694243240588,47.598683544303796
Aegis-Dawn,239,30.1,0.3076,ok,169146.596,Aegis,Dawn,0,low,0.09461776,9.25876,0.3143477922077922,0.16558189329464748,31.258909090909093
Elysium-Fenix,37,44.8,0.2949,ok,228486.81,Elysium,Fenix,0,low,0.08696601,13.211519999999998,0.2866814016172507,0.16585315339481224,43.56679245283019
Dawn-Fenix,286,15.8,0.101,ok,74913.079,Dawn,Fenix,0,very_low,0.010201000000000002,1.5958,0.3041873417721519,0.1724694243240588,47.598683544303796
Dawn-Elysium,185,11.8,0.1715,ok,113445.531,Dawn,Elysium,0,very_low,0.029412250000000004,2.0237000000000003,0.29596,0.16907179960732635,20.87232
Boreas-Fenix,398,50.0,0.2958,ok,184259.663,Boreas,Fenix,0,low,0.08749764,14.790000000000001,0.3080685421994885,0.17007740427160456,51.75457800511509
Boreas-Dawn,198,14.2,0.0705,ok,71630.848,Boreas,Dawn,0,very_low,0.004970249999999999,1.0010999999999999,0.2929547120418848,0.16733925578385606,58.52005235602094
Dawn-Elysium,258,21.9,0.3168,ok,147871.173,Dawn,Elysium,0,low,0.10036224000000002,6.93792,0.29596,0.16907179960732635,20.87232
Aegis-Dawn,356,28.8,0.2939,ok,159142.588,Aegis,Dawn,0,low,0.08637721,8.46432,0.3143477922077922,0.16558189329464748,31.258909090909093
Aegis-Elysium,433,72.5,0.3587,ok,249591.46,Aegis,Elysium,0,low,0.12866569000000003,26.005750000000003,0.3029021390374331,0.16678734255381286,60.362834224598934
Caelum-Elysium,384,22.9,0.2758,ok,168368.681,Caelum,Elysium,0,low,0.07606563999999999,6.3158199999999995,0.29901641025641024,0.16467290094562215,25.344512820512822
Aegis-Elysium,418,102.4,0.5069,ok,388317.639,Aegis,Elysium,0,medium,0.25694761,51.906560000000006,0.3029021390374331,0.16678734255381286,60.362834224598934
Dawn-Fenix,389,26.9,0.1715,ok,78163.625,Dawn,Fenix,0,very_low,0.029412250000000004,4.6133500000000005,0.3041873417721519,0.1724694243240588,47.598683544303796
Aegis-Dawn,387,5.3,0.0541,ok,116157.337,Aegis,Dawn,0,very_low,0.00292681,0.28673,0.3143477922077922,0.16558189329464748,31.258909090909093
Caelum-Elysium,3,6.9,0.0827,ok,125632.8,Caelum,Elysium,0,very_low,0.00683929,0.57063,0.29901641025641024,0.16467290094562215,25.344512820512822
Aegis-Elysium,46,37.8,0.1872,ok,173778.288,Aegis,Elysium,0,very_low,0.03504384,7.07616,0.3029021390374331,0.16678734255381286,60.362834224598934
